hub_file,slug,title,column,length,min_recommended
numbers.csv,chem-survey-record-num-s42,化学物質調査記録の数値整理,common_mistakes,16,20
numbers.csv,safety-health-mgmt-system-num-s42,安全衛生管理体制の数値整理,common_mistakes,16,20
numbers.csv,daiichi-harmful-comprehensive-num-s43,第一種有害業務総合の数値整理,common_mistakes,16,20
numbers.csv,tokuka-first-class-detail-num-s43,特定化学物質第一類詳細の数値整理,common_mistakes,16,20
numbers.csv,lead-tetra-alkyl-ops-num-s43,鉛・四アルキル鉛運用の数値整理,common_mistakes,16,20
numbers.csv,asbestos-mgmt-num-s43,石綿管理の数値整理,common_mistakes,16,20
numbers.csv,organic-first-class-mgmt-num-s43,有機溶剤第一種管理の数値整理,common_mistakes,16,20
numbers.csv,exam44-final-prep-num-s43,44問直前対策の数値整理,common_mistakes,16,20
numbers.csv,appointment-dedicated-duty-num-s43,選任専任性の数値整理,common_mistakes,16,20
numbers.csv,improvement-plan-directive-num-s43,改善計画指示の数値整理,common_mistakes,16,20
numbers.csv,chem-survey-record-num-s43,化学物質調査記録の数値整理,common_mistakes,16,20
numbers.csv,safety-health-mgmt-system-num-s43,安全衛生管理体制の数値整理,common_mistakes,16,20
numbers.csv,daiichi-harmful-comprehensive-num-s44,第一種有害業務総合の数値整理,common_mistakes,16,20
numbers.csv,tokuka-first-class-detail-num-s44,特定化学物質第一類詳細の数値整理,common_mistakes,16,20
numbers.csv,lead-tetra-alkyl-ops-num-s44,鉛・四アルキル鉛運用の数値整理,common_mistakes,16,20
numbers.csv,asbestos-mgmt-num-s44,石綿管理の数値整理,common_mistakes,16,20
numbers.csv,organic-first-class-mgmt-num-s44,有機溶剤第一種管理の数値整理,common_mistakes,16,20
numbers.csv,exam44-final-prep-num-s44,44問直前対策の数値整理,common_mistakes,16,20
numbers.csv,appointment-dedicated-duty-num-s44,選任専任性の数値整理,common_mistakes,16,20
numbers.csv,improvement-plan-directive-num-s44,改善計画指示の数値整理,common_mistakes,16,20
numbers.csv,chem-survey-record-num-s44,化学物質調査記録の数値整理,common_mistakes,16,20
numbers.csv,safety-health-mgmt-system-num-s44,安全衛生管理体制の数値整理,common_mistakes,16,20
mistakes.csv,daiichi-daini-kongou,第一種と第二種の混同,common_mistakes,18,20
mistakes.csv,sangyou-eisei-kongou,産業医と衛生管理者の混同,common_mistakes,19,20
mistakes.csv,kenshin-shuki-kongou,健康診断の周期混同,memory_tip,14,15
mistakes.csv,goukaku-180-240,合格点の混同,common_mistakes,17,20
mistakes.csv,kyokusho-zenmen-kongou,局所排気と全面換気の混同,memory_tip,10,15
mistakes.csv,senmu-kongou,専任・巡視の混同,common_mistakes,15,20
mistakes.csv,senmu-kongou,専任・巡視の混同,memory_tip,14,15
mistakes.csv,risk-chosa-kongou,リスクアセスメント手順の混同,memory_tip,12,15
mistakes.csv,roka-souki-kongou,ろ過式と送気式の選択ミス,common_mistakes,18,20
mistakes.csv,yukyu-kongou,年次有給休暇の付与混同,common_mistakes,15,20
mistakes.csv,yukyu-kongou,年次有給休暇の付与混同,memory_tip,14,15
mistakes.csv,kiroku-hozon-kongou,記録保存期間の混同,memory_tip,10,15
mistakes.csv,tokutei-daini-kongou,特定化学物質第一種・第二種の混同,common_mistakes,16,20
mistakes.csv,yukibaiyo-kubun-kongou,有機溶剤管理区分の混同,common_mistakes,15,20
mistakes.csv,ishiwa-kenchiku-kongou,石綿作業と建築物調査の混同,common_mistakes,18,20
mistakes.csv,ishiwa-kenchiku-kongou,石綿作業と建築物調査の混同,memory_tip,13,15
mistakes.csv,daiichi-haibun-kongou,44問配分と第二種30問の混同,common_mistakes,18,20
mistakes.csv,kanri-kubun-hindo-kongou,管理区分測定頻度の混同,common_mistakes,15,20
mistakes.csv,lead-tetra-kongou,鉛と四アルキル鉛の管理混同,article_lead,37,40
mistakes.csv,lead-tetra-kongou,鉛と四アルキル鉛の管理混同,common_mistakes,15,20
mistakes.csv,lead-tetra-kongou,鉛と四アルキル鉛の管理混同,memory_tip,13,15
mistakes.csv,tokushu-teiki-kongou,特殊健診と定期健診の混同,common_mistakes,15,20
mistakes.csv,tokushu-teiki-kongou,特殊健診と定期健診の混同,memory_tip,14,15
mistakes.csv,yugai-sennmu-kongou,有害業務と専任要件の混同,common_mistakes,16,20
mistakes.csv,yugai-sennmu-kongou,有害業務と専任要件の混同,memory_tip,14,15
mistakes.csv,sds-chousa-kongou,SDSと危険性調査の手順混同,common_mistakes,16,20
mistakes.csv,tetra-alkyl-lead-mixup-mis-s33,四アルキル鉛と鉛健診の混同,article_lead,39,40
mistakes.csv,asbestos-survey-skip-mis-s33,石綿事前調査後の管理省略ミス,article_lead,39,40
mistakes.csv,tokuka-first-second-mixup-mis-s33,第一類と第二類の混同ミス,article_lead,34,40
mistakes.csv,rating-standard-mixup-mis-s33,評定基準と管理区分の逆転ミス,article_lead,39,40
mistakes.csv,category-change-skip-mis-s33,管理区分変更時の再評価漏れ,article_lead,39,40
mistakes.csv,exam44-footcut-mis-s33,44問配点で足切りを見落とすミス,article_lead,39,40
mistakes.csv,appointment-fulltime-mis-s33,選任・専任条件の取り違えミス,article_lead,31,40
mistakes.csv,chemical-survey-order-mis-s33,化学物質調査順序の逆転ミス,article_lead,33,40
mistakes.csv,safety-education-substitute-mis-s33,安全衛生教育で講習代替するミス,article_lead,36,40
mistakes.csv,lead-job-action-mixup-mis-s34,鉛健診後の就業措置漏れミス,article_lead,34,40
mistakes.csv,asbestos-removal-record-mis-s34,石綿除去記録の抜け漏れミス,article_lead,36,40
mistakes.csv,c-measure-overuse-mis-s34,C測定の過剰適用ミス,article_lead,30,40
mistakes.csv,review-procedure-mis-s34,区分見直し手続の主体混同ミス,article_lead,30,40
mistakes.csv,five-domain-strategy-mis-s34,5範囲戦略で総合点偏重ミス,article_lead,31,40
mistakes.csv,health-disclosure-mis-s34,健診結果開示と報告の混同ミス,article_lead,31,40
mistakes.csv,risk-record-update-mis-s34,リスク記録更新漏れミス,article_lead,32,40
mistakes.csv,hiring-education-timing-mis-s34,雇入れ時教育の時点ミス,article_lead,34,40
mistakes.csv,harmful-work-deep-mis-s35,第一種有害業務深掘りの典型誤答,article_lead,38,40
mistakes.csv,harmful-work-deep-mis-s35,第一種有害業務深掘りの典型誤答,common_mistakes,19,20
mistakes.csv,exam44-domains-mis-s35,44問各範囲攻略の典型誤答,article_lead,36,40
mistakes.csv,exam44-domains-mis-s35,44問各範囲攻略の典型誤答,common_mistakes,19,20
mistakes.csv,work-supervisor-link-mis-s35,作業主任者連携の典型誤答,article_lead,35,40
mistakes.csv,work-supervisor-link-mis-s35,作業主任者連携の典型誤答,common_mistakes,19,20
mistakes.csv,tokuka-first-class-mis-s35,化学物質第一類管理の典型誤答,article_lead,37,40
mistakes.csv,tokuka-first-class-mis-s35,化学物質第一類管理の典型誤答,common_mistakes,19,20
mistakes.csv,asbestos-removal-mis-s35,石綿除去管理の典型誤答,article_lead,34,40
mistakes.csv,asbestos-removal-mis-s35,石綿除去管理の典型誤答,common_mistakes,19,20
mistakes.csv,lead-management-mis-s35,鉛管理の典型誤答,article_lead,31,40
mistakes.csv,lead-management-mis-s35,鉛管理の典型誤答,common_mistakes,19,20
mistakes.csv,organic-first-class-mis-s35,有機溶剤第一種管理の典型誤答,article_lead,37,40
mistakes.csv,organic-first-class-mis-s35,有機溶剤第一種管理の典型誤答,common_mistakes,19,20
mistakes.csv,appointment-requirements-mis-s35,選任要件の典型誤答,article_lead,32,40
mistakes.csv,appointment-requirements-mis-s35,選任要件の典型誤答,common_mistakes,19,20
mistakes.csv,special-health-exam-mis-s35,特殊健診の典型誤答,article_lead,32,40
mistakes.csv,special-health-exam-mis-s35,特殊健診の典型誤答,common_mistakes,19,20
mistakes.csv,improvement-plan-mis-s35,改善計画の典型誤答,article_lead,32,40
mistakes.csv,improvement-plan-mis-s35,改善計画の典型誤答,common_mistakes,19,20
mistakes.csv,harmful-work-deep-mis-s36,第一種有害業務深掘りの典型誤答,article_lead,38,40
mistakes.csv,harmful-work-deep-mis-s36,第一種有害業務深掘りの典型誤答,common_mistakes,19,20
mistakes.csv,exam44-domains-mis-s36,44問各範囲攻略の典型誤答,article_lead,36,40
mistakes.csv,exam44-domains-mis-s36,44問各範囲攻略の典型誤答,common_mistakes,19,20
mistakes.csv,work-supervisor-link-mis-s36,作業主任者連携の典型誤答,article_lead,35,40
mistakes.csv,work-supervisor-link-mis-s36,作業主任者連携の典型誤答,common_mistakes,19,20
mistakes.csv,tokuka-first-class-mis-s36,化学物質第一類管理の典型誤答,article_lead,37,40
mistakes.csv,tokuka-first-class-mis-s36,化学物質第一類管理の典型誤答,common_mistakes,19,20
mistakes.csv,asbestos-removal-mis-s36,石綿除去管理の典型誤答,article_lead,34,40
mistakes.csv,asbestos-removal-mis-s36,石綿除去管理の典型誤答,common_mistakes,19,20
mistakes.csv,lead-management-mis-s36,鉛管理の典型誤答,article_lead,31,40
mistakes.csv,lead-management-mis-s36,鉛管理の典型誤答,common_mistakes,19,20
mistakes.csv,organic-first-class-mis-s36,有機溶剤第一種管理の典型誤答,article_lead,37,40
mistakes.csv,organic-first-class-mis-s36,有機溶剤第一種管理の典型誤答,common_mistakes,19,20
mistakes.csv,appointment-requirements-mis-s36,選任要件の典型誤答,article_lead,32,40
mistakes.csv,appointment-requirements-mis-s36,選任要件の典型誤答,common_mistakes,19,20
mistakes.csv,special-health-exam-mis-s36,特殊健診の典型誤答,article_lead,32,40
mistakes.csv,special-health-exam-mis-s36,特殊健診の典型誤答,common_mistakes,19,20
mistakes.csv,improvement-plan-mis-s36,改善計画の典型誤答,article_lead,32,40
mistakes.csv,improvement-plan-mis-s36,改善計画の典型誤答,common_mistakes,19,20
mistakes.csv,harmful-work-deep-mis-s37,第一種有害業務深掘りの典型誤答,article_lead,38,40
mistakes.csv,harmful-work-deep-mis-s37,第一種有害業務深掘りの典型誤答,common_mistakes,19,20
mistakes.csv,exam44-domains-mis-s37,44問各範囲攻略の典型誤答,article_lead,36,40
mistakes.csv,exam44-domains-mis-s37,44問各範囲攻略の典型誤答,common_mistakes,19,20
mistakes.csv,work-supervisor-link-mis-s37,作業主任者連携の典型誤答,article_lead,35,40
mistakes.csv,work-supervisor-link-mis-s37,作業主任者連携の典型誤答,common_mistakes,19,20
mistakes.csv,tokuka-first-class-mis-s37,化学物質第一類管理の典型誤答,article_lead,37,40
mistakes.csv,tokuka-first-class-mis-s37,化学物質第一類管理の典型誤答,common_mistakes,19,20
mistakes.csv,asbestos-removal-mis-s37,石綿除去管理の典型誤答,article_lead,34,40
mistakes.csv,asbestos-removal-mis-s37,石綿除去管理の典型誤答,common_mistakes,19,20
mistakes.csv,lead-management-mis-s37,鉛管理の典型誤答,article_lead,31,40
mistakes.csv,lead-management-mis-s37,鉛管理の典型誤答,common_mistakes,19,20
mistakes.csv,organic-first-class-mis-s37,有機溶剤第一種管理の典型誤答,article_lead,37,40
mistakes.csv,organic-first-class-mis-s37,有機溶剤第一種管理の典型誤答,common_mistakes,19,20
mistakes.csv,appointment-requirements-mis-s37,選任要件の典型誤答,article_lead,32,40
mistakes.csv,appointment-requirements-mis-s37,選任要件の典型誤答,common_mistakes,19,20
mistakes.csv,special-health-exam-mis-s37,特殊健診の典型誤答,article_lead,32,40
mistakes.csv,special-health-exam-mis-s37,特殊健診の典型誤答,common_mistakes,19,20
mistakes.csv,improvement-plan-mis-s37,改善計画の典型誤答,article_lead,32,40
mistakes.csv,improvement-plan-mis-s37,改善計画の典型誤答,common_mistakes,19,20
mistakes.csv,harmful-work-deep-mis-s38,第一種有害業務深掘りの典型誤答,article_lead,38,40
mistakes.csv,harmful-work-deep-mis-s38,第一種有害業務深掘りの典型誤答,common_mistakes,19,20
mistakes.csv,exam44-domains-mis-s38,44問各範囲攻略の典型誤答,article_lead,36,40
mistakes.csv,exam44-domains-mis-s38,44問各範囲攻略の典型誤答,common_mistakes,19,20
mistakes.csv,work-supervisor-link-mis-s38,作業主任者連携の典型誤答,article_lead,35,40
mistakes.csv,work-supervisor-link-mis-s38,作業主任者連携の典型誤答,common_mistakes,19,20
mistakes.csv,tokuka-first-class-mis-s38,化学物質第一類管理の典型誤答,article_lead,37,40
mistakes.csv,tokuka-first-class-mis-s38,化学物質第一類管理の典型誤答,common_mistakes,19,20
mistakes.csv,asbestos-removal-mis-s38,石綿除去管理の典型誤答,article_lead,34,40
mistakes.csv,asbestos-removal-mis-s38,石綿除去管理の典型誤答,common_mistakes,19,20
mistakes.csv,lead-management-mis-s38,鉛管理の典型誤答,article_lead,31,40
mistakes.csv,lead-management-mis-s38,鉛管理の典型誤答,common_mistakes,19,20
mistakes.csv,organic-first-class-mis-s38,有機溶剤第一種管理の典型誤答,article_lead,37,40
mistakes.csv,organic-first-class-mis-s38,有機溶剤第一種管理の典型誤答,common_mistakes,19,20
mistakes.csv,appointment-requirements-mis-s38,選任要件の典型誤答,article_lead,32,40
mistakes.csv,appointment-requirements-mis-s38,選任要件の典型誤答,common_mistakes,19,20
mistakes.csv,special-health-exam-mis-s38,特殊健診の典型誤答,article_lead,32,40
mistakes.csv,special-health-exam-mis-s38,特殊健診の典型誤答,common_mistakes,19,20
mistakes.csv,improvement-plan-mis-s38,改善計画の典型誤答,article_lead,32,40
mistakes.csv,improvement-plan-mis-s38,改善計画の典型誤答,common_mistakes,19,20
mistakes.csv,harmful-work-deep-mis-s39,第一種有害業務深掘りの典型誤答,article_lead,38,40
mistakes.csv,harmful-work-deep-mis-s39,第一種有害業務深掘りの典型誤答,common_mistakes,19,20
mistakes.csv,exam44-domains-mis-s39,44問各範囲攻略の典型誤答,article_lead,36,40
mistakes.csv,exam44-domains-mis-s39,44問各範囲攻略の典型誤答,common_mistakes,19,20
mistakes.csv,work-supervisor-link-mis-s39,作業主任者連携の典型誤答,article_lead,35,40
mistakes.csv,work-supervisor-link-mis-s39,作業主任者連携の典型誤答,common_mistakes,19,20
mistakes.csv,tokuka-first-class-mis-s39,化学物質第一類管理の典型誤答,article_lead,37,40
mistakes.csv,tokuka-first-class-mis-s39,化学物質第一類管理の典型誤答,common_mistakes,19,20
mistakes.csv,asbestos-removal-mis-s39,石綿除去管理の典型誤答,article_lead,34,40
mistakes.csv,asbestos-removal-mis-s39,石綿除去管理の典型誤答,common_mistakes,19,20
mistakes.csv,lead-management-mis-s39,鉛管理の典型誤答,article_lead,31,40
mistakes.csv,lead-management-mis-s39,鉛管理の典型誤答,common_mistakes,19,20
mistakes.csv,organic-first-class-mis-s39,有機溶剤第一種管理の典型誤答,article_lead,37,40
mistakes.csv,organic-first-class-mis-s39,有機溶剤第一種管理の典型誤答,common_mistakes,19,20
mistakes.csv,appointment-requirements-mis-s39,選任要件の典型誤答,article_lead,32,40
mistakes.csv,appointment-requirements-mis-s39,選任要件の典型誤答,common_mistakes,19,20
mistakes.csv,special-health-exam-mis-s39,特殊健診の典型誤答,article_lead,32,40
mistakes.csv,special-health-exam-mis-s39,特殊健診の典型誤答,common_mistakes,19,20
mistakes.csv,improvement-plan-mis-s39,改善計画の典型誤答,article_lead,32,40
mistakes.csv,improvement-plan-mis-s39,改善計画の典型誤答,common_mistakes,19,20
mistakes.csv,daiichi-harmful-comprehensive-mis-s40,第一種有害業務総合の典型誤答,article_lead,37,40
mistakes.csv,daiichi-harmful-comprehensive-mis-s40,第一種有害業務総合の典型誤答,common_mistakes,19,20
mistakes.csv,tokuka-first-class-detail-mis-s40,特定化学物質第一類詳細の典型誤答,article_lead,39,40
mistakes.csv,tokuka-first-class-detail-mis-s40,特定化学物質第一類詳細の典型誤答,common_mistakes,19,20
mistakes.csv,lead-tetra-alkyl-ops-mis-s40,鉛・四アルキル鉛運用の典型誤答,article_lead,38,40
mistakes.csv,lead-tetra-alkyl-ops-mis-s40,鉛・四アルキル鉛運用の典型誤答,common_mistakes,19,20
mistakes.csv,asbestos-mgmt-mis-s40,石綿管理の典型誤答,article_lead,32,40
mistakes.csv,asbestos-mgmt-mis-s40,石綿管理の典型誤答,common_mistakes,19,20
mistakes.csv,organic-first-class-mgmt-mis-s40,有機溶剤第一種管理の典型誤答,article_lead,37,40
mistakes.csv,organic-first-class-mgmt-mis-s40,有機溶剤第一種管理の典型誤答,common_mistakes,19,20
mistakes.csv,exam44-final-prep-mis-s40,44問直前対策の典型誤答,article_lead,35,40
mistakes.csv,exam44-final-prep-mis-s40,44問直前対策の典型誤答,common_mistakes,19,20
mistakes.csv,appointment-dedicated-duty-mis-s40,選任専任性の典型誤答,article_lead,33,40
mistakes.csv,appointment-dedicated-duty-mis-s40,選任専任性の典型誤答,common_mistakes,19,20
mistakes.csv,improvement-plan-directive-mis-s40,改善計画指示の典型誤答,article_lead,34,40
mistakes.csv,improvement-plan-directive-mis-s40,改善計画指示の典型誤答,common_mistakes,19,20
mistakes.csv,chem-survey-record-mis-s40,化学物質調査記録の典型誤答,article_lead,36,40
mistakes.csv,chem-survey-record-mis-s40,化学物質調査記録の典型誤答,common_mistakes,19,20
mistakes.csv,safety-health-mgmt-system-mis-s40,安全衛生管理体制の典型誤答,article_lead,36,40
mistakes.csv,safety-health-mgmt-system-mis-s40,安全衛生管理体制の典型誤答,common_mistakes,19,20
mistakes.csv,daiichi-harmful-comprehensive-mis-s41,第一種有害業務総合の典型誤答,article_lead,37,40
mistakes.csv,daiichi-harmful-comprehensive-mis-s41,第一種有害業務総合の典型誤答,common_mistakes,19,20
mistakes.csv,tokuka-first-class-detail-mis-s41,特定化学物質第一類詳細の典型誤答,article_lead,39,40
mistakes.csv,tokuka-first-class-detail-mis-s41,特定化学物質第一類詳細の典型誤答,common_mistakes,19,20
mistakes.csv,lead-tetra-alkyl-ops-mis-s41,鉛・四アルキル鉛運用の典型誤答,article_lead,38,40
mistakes.csv,lead-tetra-alkyl-ops-mis-s41,鉛・四アルキル鉛運用の典型誤答,common_mistakes,19,20
mistakes.csv,asbestos-mgmt-mis-s41,石綿管理の典型誤答,article_lead,32,40
mistakes.csv,asbestos-mgmt-mis-s41,石綿管理の典型誤答,common_mistakes,19,20
mistakes.csv,organic-first-class-mgmt-mis-s41,有機溶剤第一種管理の典型誤答,article_lead,37,40
mistakes.csv,organic-first-class-mgmt-mis-s41,有機溶剤第一種管理の典型誤答,common_mistakes,19,20
mistakes.csv,exam44-final-prep-mis-s41,44問直前対策の典型誤答,article_lead,35,40
mistakes.csv,exam44-final-prep-mis-s41,44問直前対策の典型誤答,common_mistakes,19,20
mistakes.csv,appointment-dedicated-duty-mis-s41,選任専任性の典型誤答,article_lead,33,40
mistakes.csv,appointment-dedicated-duty-mis-s41,選任専任性の典型誤答,common_mistakes,19,20
mistakes.csv,improvement-plan-directive-mis-s41,改善計画指示の典型誤答,article_lead,34,40
mistakes.csv,improvement-plan-directive-mis-s41,改善計画指示の典型誤答,common_mistakes,19,20
mistakes.csv,chem-survey-record-mis-s41,化学物質調査記録の典型誤答,article_lead,36,40
mistakes.csv,chem-survey-record-mis-s41,化学物質調査記録の典型誤答,common_mistakes,19,20
mistakes.csv,safety-health-mgmt-system-mis-s41,安全衛生管理体制の典型誤答,article_lead,36,40
mistakes.csv,safety-health-mgmt-system-mis-s41,安全衛生管理体制の典型誤答,common_mistakes,19,20
mistakes.csv,daiichi-harmful-comprehensive-mis-s42,第一種有害業務総合の典型誤答,article_lead,37,40
mistakes.csv,daiichi-harmful-comprehensive-mis-s42,第一種有害業務総合の典型誤答,common_mistakes,19,20
mistakes.csv,tokuka-first-class-detail-mis-s42,特定化学物質第一類詳細の典型誤答,article_lead,39,40
mistakes.csv,tokuka-first-class-detail-mis-s42,特定化学物質第一類詳細の典型誤答,common_mistakes,19,20
mistakes.csv,lead-tetra-alkyl-ops-mis-s42,鉛・四アルキル鉛運用の典型誤答,article_lead,38,40
mistakes.csv,lead-tetra-alkyl-ops-mis-s42,鉛・四アルキル鉛運用の典型誤答,common_mistakes,19,20
mistakes.csv,asbestos-mgmt-mis-s42,石綿管理の典型誤答,article_lead,32,40
mistakes.csv,asbestos-mgmt-mis-s42,石綿管理の典型誤答,common_mistakes,19,20
mistakes.csv,organic-first-class-mgmt-mis-s42,有機溶剤第一種管理の典型誤答,article_lead,37,40
mistakes.csv,organic-first-class-mgmt-mis-s42,有機溶剤第一種管理の典型誤答,common_mistakes,19,20
mistakes.csv,exam44-final-prep-mis-s42,44問直前対策の典型誤答,article_lead,35,40
mistakes.csv,exam44-final-prep-mis-s42,44問直前対策の典型誤答,common_mistakes,19,20
mistakes.csv,appointment-dedicated-duty-mis-s42,選任専任性の典型誤答,article_lead,33,40
mistakes.csv,appointment-dedicated-duty-mis-s42,選任専任性の典型誤答,common_mistakes,19,20
mistakes.csv,improvement-plan-directive-mis-s42,改善計画指示の典型誤答,article_lead,34,40
mistakes.csv,improvement-plan-directive-mis-s42,改善計画指示の典型誤答,common_mistakes,19,20
mistakes.csv,chem-survey-record-mis-s42,化学物質調査記録の典型誤答,article_lead,36,40
mistakes.csv,chem-survey-record-mis-s42,化学物質調査記録の典型誤答,common_mistakes,19,20
mistakes.csv,safety-health-mgmt-system-mis-s42,安全衛生管理体制の典型誤答,article_lead,36,40
mistakes.csv,safety-health-mgmt-system-mis-s42,安全衛生管理体制の典型誤答,common_mistakes,19,20
mistakes.csv,daiichi-harmful-comprehensive-mis-s43,第一種有害業務総合の典型誤答,article_lead,37,40
mistakes.csv,daiichi-harmful-comprehensive-mis-s43,第一種有害業務総合の典型誤答,common_mistakes,19,20
mistakes.csv,tokuka-first-class-detail-mis-s43,特定化学物質第一類詳細の典型誤答,article_lead,39,40
mistakes.csv,tokuka-first-class-detail-mis-s43,特定化学物質第一類詳細の典型誤答,common_mistakes,19,20
mistakes.csv,lead-tetra-alkyl-ops-mis-s43,鉛・四アルキル鉛運用の典型誤答,article_lead,38,40
mistakes.csv,lead-tetra-alkyl-ops-mis-s43,鉛・四アルキル鉛運用の典型誤答,common_mistakes,19,20
mistakes.csv,asbestos-mgmt-mis-s43,石綿管理の典型誤答,article_lead,32,40
mistakes.csv,asbestos-mgmt-mis-s43,石綿管理の典型誤答,common_mistakes,19,20
mistakes.csv,organic-first-class-mgmt-mis-s43,有機溶剤第一種管理の典型誤答,article_lead,37,40
mistakes.csv,organic-first-class-mgmt-mis-s43,有機溶剤第一種管理の典型誤答,common_mistakes,19,20
mistakes.csv,exam44-final-prep-mis-s43,44問直前対策の典型誤答,article_lead,35,40
mistakes.csv,exam44-final-prep-mis-s43,44問直前対策の典型誤答,common_mistakes,19,20
mistakes.csv,appointment-dedicated-duty-mis-s43,選任専任性の典型誤答,article_lead,33,40
mistakes.csv,appointment-dedicated-duty-mis-s43,選任専任性の典型誤答,common_mistakes,19,20
mistakes.csv,improvement-plan-directive-mis-s43,改善計画指示の典型誤答,article_lead,34,40
mistakes.csv,improvement-plan-directive-mis-s43,改善計画指示の典型誤答,common_mistakes,19,20
mistakes.csv,chem-survey-record-mis-s43,化学物質調査記録の典型誤答,article_lead,36,40
mistakes.csv,chem-survey-record-mis-s43,化学物質調査記録の典型誤答,common_mistakes,19,20
mistakes.csv,safety-health-mgmt-system-mis-s43,安全衛生管理体制の典型誤答,article_lead,36,40
mistakes.csv,safety-health-mgmt-system-mis-s43,安全衛生管理体制の典型誤答,common_mistakes,19,20
mistakes.csv,daiichi-harmful-comprehensive-mis-s44,第一種有害業務総合の典型誤答,article_lead,37,40
mistakes.csv,daiichi-harmful-comprehensive-mis-s44,第一種有害業務総合の典型誤答,common_mistakes,19,20
mistakes.csv,tokuka-first-class-detail-mis-s44,特定化学物質第一類詳細の典型誤答,article_lead,39,40
mistakes.csv,tokuka-first-class-detail-mis-s44,特定化学物質第一類詳細の典型誤答,common_mistakes,19,20
mistakes.csv,lead-tetra-alkyl-ops-mis-s44,鉛・四アルキル鉛運用の典型誤答,article_lead,38,40
mistakes.csv,lead-tetra-alkyl-ops-mis-s44,鉛・四アルキル鉛運用の典型誤答,common_mistakes,19,20
mistakes.csv,asbestos-mgmt-mis-s44,石綿管理の典型誤答,article_lead,32,40
mistakes.csv,asbestos-mgmt-mis-s44,石綿管理の典型誤答,common_mistakes,19,20
mistakes.csv,organic-first-class-mgmt-mis-s44,有機溶剤第一種管理の典型誤答,article_lead,37,40
mistakes.csv,organic-first-class-mgmt-mis-s44,有機溶剤第一種管理の典型誤答,common_mistakes,19,20
mistakes.csv,exam44-final-prep-mis-s44,44問直前対策の典型誤答,article_lead,35,40
mistakes.csv,exam44-final-prep-mis-s44,44問直前対策の典型誤答,common_mistakes,19,20
mistakes.csv,appointment-dedicated-duty-mis-s44,選任専任性の典型誤答,article_lead,33,40
mistakes.csv,appointment-dedicated-duty-mis-s44,選任専任性の典型誤答,common_mistakes,19,20
mistakes.csv,improvement-plan-directive-mis-s44,改善計画指示の典型誤答,article_lead,34,40
mistakes.csv,improvement-plan-directive-mis-s44,改善計画指示の典型誤答,common_mistakes,19,20
mistakes.csv,chem-survey-record-mis-s44,化学物質調査記録の典型誤答,article_lead,36,40
mistakes.csv,chem-survey-record-mis-s44,化学物質調査記録の典型誤答,common_mistakes,19,20
mistakes.csv,safety-health-mgmt-system-mis-s44,安全衛生管理体制の典型誤答,article_lead,36,40
mistakes.csv,safety-health-mgmt-system-mis-s44,安全衛生管理体制の典型誤答,common_mistakes,19,20
